"PRECID","PFIRM","POFFIC","PACCT","PATYPE","PCTYM","PSTRIK","PTDATE","PBS","PSPRED","PTRACE","PCLASS","PQTY","PMKVAL","PLTDAT","PEXCH","PFC","PTRDEX","PCLOSE","POC","PCARD","PGIVIO","PGIVF#","PORDTY","PDELET","PDEST","PUSER","PTPRIC","PSNAME","PSDSC1","PPRTPR","PPRTCP","PYSTMV","PBQTY","PSQTY","PCUSIP","PFEE1","PFEE2","PFEE3","PFEE4","PFEE5","PFEE6","PFEE7","PFEE8","PFEE9","PGICHG","PBKCHG","POTHER","PFUFE1","PFUFE2","PFUFE3","PFUFE4","PFUFE5","PFUFE6","PFUFE7","PFUFE8","PFUFE9","PFUGIV","PFUBKG","PFUOTH","PDELTA","PCOMM","PDEAL","PSDATE","PUNDCP","PCMNT1"
"Q","G","1T1","XXXXX","U1","202107","0.00000000","20210416","1"," ","1E12 E96N0","T","-1.0000","-325.00","20210714","01","C-","01","5.80500000"," ","TEST","  ","     ","   "," ","B","FCSTLUFRAN","5.74000000","GAVILON TEST ACCT   ","JUL 21 CBT CORN               ","   5.74    ","   5.80 1/2","0.00","-1.0000","0.0000",".AC-0000021G","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","C"," ","C","C"," ","C","C"," "," "," ","C","C","0.0000","0.31","       ","20210416","0.00000000"," W"
"Q","G","1T1","XXXXX","U1","202107","0.00000000","20210416","2"," ","1E12 E96O0","T","-3.0000","975.00","20210714","01","C-","01","5.80500000"," ","TEST","  ","     ","   "," ","B","FCSTLUFRAN","5.74000000","GAVILON TEST ACCT   ","JUL 21 CBT CORN               ","   5.74    ","   5.80 1/2","0.00","0.0000","-3.0000",".AC-0000021G","1.53","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","1.80","C"," ","C","C"," ","C","C"," "," "," ","C","C","0.0000","0.00","       ","20210416","0.00000000","  "
"Q","G","1T1","XXXXX","U1","202107","0.00000000","20210419","1"," ","1E12 E96P0","T","-2.0000","-75.00","20210714","01","C-","01","5.80500000"," ","TEST","  ","     ","   "," ","B","FCSTLUFRAN","5.80000000","GAVILON TEST ACCT   ","JUL 21 CBT CORN               ","   5.80    ","   5.80 1/2","0.00","-2.0000","0.0000",".AC-0000021G","1.02","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","1.20","C"," ","C","C"," ","C","C"," "," "," ","C","C","0.0000","0.00","       ","20210419","0.00000000","  "
"Q","G","1T1","XXXXX","U1","202107","0.00000000","20210419","1"," ","1E12 E96Q0","T","-1.0000","-12.50","20210714","01","C-","01","5.80500000"," ","TEST","  ","     ","   "," ","B","FCSTLUFRAN","5.80250000","GAVILON TEST ACCT   ","JUL 21 CBT CORN               ","   5.80 1/4","   5.80 1/2","0.00","-1.0000","0.0000",".AC-0000021G","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","C"," ","C","C"," ","C","C"," "," "," ","C","C","0.0000","0.31","       ","20210419","0.00000000"," W"
"Q","G","1T1","XXXXX","U1","202107","0.00000000","20210419","2"," ","1E12 E96R0","T","-4.0000","50.00","20210714","01","C-","01","5.80500000"," ","TEST","  ","     ","   "," ","B","FCSTLUFRAN","5.80250000","GAVILON TEST ACCT   ","JUL 21 CBT CORN               ","   5.80 1/4","   5.80 1/2","0.00","0.0000","-4.0000",".AC-0000021G","2.04","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","2.40","C"," ","C","C"," ","C","C"," "," "," ","C","C","0.0000","0.00","       ","20210419","0.00000000","  "
"Q","G","1T1","XXXXX","U1","202107","0.00000000","20210420","1"," ","1E12 E95U0","T","-3.0000","-6625.00","20210714","01","C-","  ","6.06500000"," ","    ","  ","     ","   "," ","B","FCSTLUFRAN","5.80000000","GAVILON TEST ACCT   ","JUL 21 CBT CORN               ","   5.80    ","   6.06 1/2","0.00","-3.0000","0.0000",".AC-0000021G","1.53","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","1.80","C"," ","C","C"," ","C","C"," "," "," ","C","C","0.0000","0.00","       ","20210420","0.00000000"," T"
"Q","G","1T1","XXXXX","U1","202107","0.00000000","20210420","2"," ","1E12 E95V0","T","-3.0000","3825.00","20210714","01","C-","01","6.06500000"," ","TEST","  ","     ","   "," ","B","FCSTLUFRAN","5.81000000","GAVILON TEST ACCT   ","JUL 21 CBT CORN               ","   5.81    ","   6.06 1/2","0.00","0.0000","-3.0000",".AC-0000021G","1.53","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","1.80","C"," ","C","C"," ","C","C"," "," "," ","C","C","0.0000","0.00","       ","20210420","0.00000000","  "
"Q","G","1T1","XXXXX","U1","202107","0.00000000","20210420","2"," ","1E12 E9550","T","-3.0000","1575.00","20210714","01","C-","01","5.92000000"," ","TEST","  ","     ","   "," ","B","FCSTLUFRAN","5.81500000","GAVILON TEST ACCT   ","JUL 21 CBT CORN               ","   5.81 1/2","   5.92    ","0.00","0.0000","-3.0000",".AC-0000021G","1.53","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","1.80","C"," ","C","C"," ","C","C"," "," "," ","C","C","0.0000","0.00","       ","20210420","0.00000000","  "
"Q","G","1T1","XXXXX","U1","202107","0.00000000","20210421","2"," ","1E12 E95G0","T","-4.0000","8150.00","20210714","01","C-","01","6.31500000"," ","TEST","  ","     ","   "," ","B","FCSTLUFRAN","5.90750000","GAVILON TEST ACCT   ","JUL 21 CBT CORN               ","   5.90 3/4","   6.31 1/2","0.00","0.0000","-4.0000",".AC-0000021G","2.04","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","2.40","C"," ","C","C"," ","C","C"," "," "," ","C","C","0.0000","0.00","       ","20210421","0.00000000","  "
"Q","G","1T1","XXXXX","U1","202107","0.00000000","20210422","2"," ","1E12 E9450","T","-4.0000","5400.00","20210714","01","C-","01","6.32500000"," ","TEST","  ","     ","   "," ","B","FCSTLUFRAN","6.05500000","GAVILON TEST ACCT   ","JUL 21 CBT CORN               ","   6.05 1/2","   6.32 1/2","0.00","0.0000","-4.0000",".AC-0000021G","2.04","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","2.40","C"," ","C","C"," ","C","C"," "," "," ","C","C","0.0000","0.00","       ","20210422","0.00000000","  "
"Q","G","1T1","XXXXX","U1","202107","0.00000000","20210423","1"," ","1E12 E9460","T","-1.0000","0.00","20210714","01","C-","01","6.32500000"," ","TEST","  ","     ","   "," ","B","FCSTLUFRAN","6.32500000","GAVILON TEST ACCT   ","JUL 21 CBT CORN               ","   6.32 1/2","   6.32 1/2","0.00","-1.0000","0.0000",".AC-0000021G","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","C"," ","C","C"," ","C","C"," "," "," ","C","C","0.0000","0.31","       ","20210423","0.00000000"," W"
"Q","G","1T1","XXXXX","U1","202107","0.00000000","20210423","1"," ","1E12 E9470","T","-1.0000","250.00","20210714","01","C-","01","6.32500000"," ","TEST","  ","     ","   "," ","B","FCSTLUFRAN","6.35000000","GAVILON TEST ACCT   ","JUL 21 CBT CORN               ","   6.35    ","   6.32 1/2","0.00","-1.0000","0.0000",".AC-0000021G","0.51","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.60","C"," ","C","C"," ","C","C"," "," "," ","C","C","0.0000","0.00","       ","20210423","0.00000000","  "
"Q","G","1T1","XXXXX","U1","202107","0.00000000","20210423","2"," ","1E12 E9480","T","-3.0000","-412.50","20210714","01","C-","01","6.32500000"," ","TEST","  ","     ","   "," ","B","FCSTLUFRAN","6.35250000","GAVILON TEST ACCT   ","JUL 21 CBT CORN               ","   6.35 1/4","   6.32 1/2","0.00","0.0000","-3.0000",".AC-0000021G","1.53","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","1.80","C"," ","C","C"," ","C","C"," "," "," ","C","C","0.0000","0.00","       ","20210423","0.00000000","  "
"Q","G","1T1","XXXXX","U1","202107","0.00000000","20210427","2"," ","1E12 E94S0","T","-4.0000","-1500.00","20210714","01","C-","01","6.54500000"," ","TEST","  ","     ","   "," ","B","FCSTLUFRAN","6.62000000","GAVILON TEST ACCT   ","JUL 21 CBT CORN               ","   6.62    ","   6.54 1/2","0.00","0.0000","-4.0000",".AC-0000021G","2.04","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","2.40","C"," ","C","C"," ","C","C"," "," "," ","C","C","0.0000","0.00","       ","20210427","0.00000000","  "
"V","G","1T1","XXXXX","U1","202107","0.00000000","20210202","1"," ","1E12 E9LYZ","T","-2.0000","950.00","20210714","01","C-","01","5.31250000"," ","TEST","  ","     ","   "," ","B","FCSTLUFRAN","5.36000000","GAVILON TEST ACCT   ","JUL 21 CBT CORN               ","   5.36    ","   5.31 1/4","0.00","-2.0000","0.0000",".AC-0000021G","1.02","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","1.20","C"," ","C","C"," ","C","C"," "," "," ","C","C","0.0000","0.00","       ","20210202","0.00000000","  "
"V","G","1T1","XXXXX","U1","202107","0.00000000","20210202","1"," ","1E12 E9NWZ","T","-2.0000","-2675.00","20210714","01","C-","01","5.62750000"," ","TEST","  ","     ","   "," ","B","FCSTLUFRAN","5.36000000","GAVILON TEST ACCT   ","JUL 21 CBT CORN               ","   5.36    ","   5.62 3/4","0.00","-2.0000","0.0000",".AC-0000021G","1.02","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","1.20","C"," ","C","C"," ","C","C"," "," "," ","C","C","0.0000","0.00","       ","20210202","0.00000000","  "
"V","G","1T1","XXXXX","U1","202107","0.00000000","20210202","2"," ","1E12 E9LZZ","T","-2.0000","-575.00","20210714","01","C-","01","5.31250000"," ","TEST","  ","     ","   "," ","B","FCSTLUFRAN","5.37000000","GAVILON TEST ACCT   ","JUL 21 CBT CORN               ","   5.37    ","   5.31 1/4","0.00","0.0000","-2.0000",".AC-0000021G","1.02","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","1.20","C"," ","C","C"," ","C","C"," "," "," ","C","C","0.0000","0.00","       ","20210202","0.00000000","  "
"V","G","1T1","XXXXX","U1","202107","0.00000000","20210407","1"," ","1E12 E9NTZ","T","-1.0000","-2800.00","20210714","01","C-","  ","5.56000000"," ","    ","  ","     ","   "," ","B","FCSTLUFRAN","5.00000000","GAVILON TEST ACCT   ","JUL 21 CBT CORN               ","   5.00    ","   5.56    ","0.00","-1.0000","0.0000",".AC-0000021G","0.51","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.60","C"," ","C","C"," ","C","C"," "," "," ","C","C","0.0000","0.00","       ","20210407","0.00000000"," T"
"V","G","1T1","XXXXX","U1","202107","0.00000000","20210407","1"," ","1E12 E9WSZ","T","-2.0000","-9300.00","20210714","01","C-","  ","5.62000000"," ","    ","  ","     ","   "," ","B","FCSTLUFRAN","5.00000000","GAVILON TEST ACCT   ","JUL 21 CBT CORN               ","   5.00    ","   5.62    ","0.00","-2.0000","0.0000",".AC-0000021G","1.02","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","1.20","C"," ","C","C"," ","C","C"," "," "," ","C","C","0.0000","0.00","       ","20210407","0.00000000"," T"
"V","G","1T1","XXXXX","U1","202107","0.00000000","20210407","1"," ","1E12 E9NUZ","T","-2.0000","-1275.00","20210714","01","C-","01","5.56000000"," ","TEST","  ","     ","   "," ","B","FCSTLUFRAN","5.43250000","GAVILON TEST ACCT   ","JUL 21 CBT CORN               ","   5.43 1/4","   5.56    ","0.00","-2.0000","0.0000",".AC-0000021G","1.02","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","1.20","C"," ","C","C"," ","C","C"," "," "," ","C","C","0.0000","0.00","       ","20210407","0.00000000","  "
"V","G","1T1","XXXXX","U1","202107","0.00000000","20210407","2"," ","1E12 E9WTZ","T","-2.0000","1825.00","20210714","01","C-","01","5.62000000"," ","TEST","  ","     ","   "," ","B","FCSTLUFRAN","5.43750000","GAVILON TEST ACCT   ","JUL 21 CBT CORN               ","   5.43 3/4","   5.62    ","0.00","0.0000","-2.0000",".AC-0000021G","1.02","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","1.20","C"," ","C","C"," ","C","C"," "," "," ","C","C","0.0000","0.00","       ","20210407","0.00000000","  "
"V","G","1T1","XXXXX","U1","202107","0.00000000","20210408","2"," ","1E12 E9NXZ","T","-2.0000","2025.00","20210714","01","C-","01","5.62750000"," ","TEST","  ","     ","   "," ","B","FCSTLUFRAN","5.42500000","GAVILON TEST ACCT   ","JUL 21 CBT CORN               ","   5.42 1/2","   5.62 3/4","0.00","0.0000","-2.0000",".AC-0000021G","1.02","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","1.20","C"," ","C","C"," ","C","C"," "," "," ","C","C","0.0000","0.00","       ","20210408","0.00000000","  "
"V","G","1T1","XXXXX","U1","202107","0.00000000","20210408","1"," ","1E12 E9NYZ","T","-1.0000","-837.50","20210714","01","C-","01","5.62750000"," ","TEST","  ","     ","   "," ","B","FCSTLUFRAN","5.46000000","GAVILON TEST ACCT   ","JUL 21 CBT CORN               ","   5.46    ","   5.62 3/4","0.00","-1.0000","0.0000",".AC-0000021G","0.51","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.60","C"," ","C","C"," ","C","C"," "," "," ","C","C","0.0000","0.00","       ","20210408","0.00000000","  "
"V","G","1T1","XXXXX","U1","202107","0.00000000","20210408","1"," ","1E12 E9M9Z","T","-2.0000","-2000.00","20210714","01","C-","01","5.66500000"," ","TEST","  ","     ","   "," ","B","FCSTLUFRAN","5.46500000","GAVILON TEST ACCT   ","JUL 21 CBT CORN               ","   5.46 1/2","   5.66 1/2","0.00","-2.0000","0.0000",".AC-0000021G","1.02","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","1.20","C"," ","C","C"," ","C","C"," "," "," ","C","C","0.0000","0.00","       ","20210408","0.00000000","  "
"V","G","1T1","XXXXX","U1","202107","0.00000000","20210408","1"," ","1E12 E9NZZ","T","-1.0000","-2437.50","20210714","01","C-","01","5.62750000"," ","TEST","  ","     ","   "," ","B","FCSTLUFRAN","5.46500000","GAVILON TEST ACCT   ","JUL 21 CBT CORN               ","   5.46 1/2","   5.62 3/4","0.00","-1.0000","0.0000",".AC-0000021G","0.51","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.60","C"," ","C","C"," ","C","C"," "," "," ","C","C","0.0000","0.00","       ","20210408","0.00000000","  "
"V","G","1T1","XXXXX","U1","202107","0.00000000","20210409","2"," ","1E12 E9N0Z","T","-2.0000","-525.00","20210714","01","C-","01","5.62750000"," ","TEST","  ","     ","   "," ","B","FCSTLUFRAN","5.68000000","GAVILON TEST ACCT   ","JUL 21 CBT CORN               ","   5.68    ","   5.62 3/4","0.00","0.0000","-2.0000",".AC-0000021G","1.02","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","1.20","C"," ","C","C"," ","C","C"," "," "," ","C","C","0.0000","0.00","       ","20210409","0.00000000","  "
"V","G","1T1","XXXXX","U1","202107","0.00000000","20210409","1"," ","1E12 E9NAZ","T","-1.0000","87.50","20210714","01","C-","01","5.66500000"," ","TEST","  ","     ","   "," ","B","FCSTLUFRAN","5.68250000","GAVILON TEST ACCT   ","JUL 21 CBT CORN               ","   5.68 1/4","   5.66 1/2","0.00","-1.0000","0.0000",".AC-0000021G","0.51","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.60","C"," ","C","C"," ","C","C"," "," "," ","C","C","0.0000","0.00","       ","20210409","0.00000000","  "
"V","G","1T1","XXXXX","U1","202107","0.00000000","20210409","1"," ","1E12 E953Z","T","-1.0000","-1175.00","20210714","01","C-","01","5.92000000"," ","TEST","  ","     ","   "," ","B","FCSTLUFRAN","5.68500000","GAVILON TEST ACCT   ","JUL 21 CBT CORN               ","   5.68 1/2","   5.92    ","0.00","-1.0000","0.0000",".AC-0000021G","0.51","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.60","C"," ","C","C"," ","C","C"," "," "," ","C","C","0.0000","0.00","       ","20210409","0.00000000","  "
"V","G","1T1","XXXXX","U1","202107","0.00000000","20210412","1"," ","1E12 E95DZ","T","-2.0000","-8150.00","20210714","01","C-","  ","6.31500000"," ","    ","  ","     ","   "," ","B","FCSTLUFRAN","5.50000000","GAVILON TEST ACCT   ","JUL 21 CBT CORN               ","   5.50    ","   6.31 1/2","0.00","-2.0000","0.0000",".AC-0000021G","1.02","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","1.20","C"," ","C","C"," ","C","C"," "," "," ","C","C","0.0000","0.00","       ","20210412","0.00000000"," T"
"V","G","1T1","XXXXX","U1","202107","0.00000000","20210412","1"," ","1E12 E954Z","T","-2.0000","-4200.00","20210714","01","C-","  ","5.92000000"," ","    ","  ","     ","   "," ","B","FCSTLUFRAN","5.50000000","GAVILON TEST ACCT   ","JUL 21 CBT CORN               ","   5.50    ","   5.92    ","0.00","-2.0000","0.0000",".AC-0000021G","1.02","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","1.20","C"," ","C","C"," ","C","C"," "," "," ","C","C","0.0000","0.00","       ","20210412","0.00000000"," T"
"V","G","1T1","XXXXX","U1","202107","0.00000000","20210412","1"," ","1E12 E95EZ","T","-1.0000","-3737.50","20210714","01","C-","01","6.31500000"," ","TRSF","  ","     ","   "," ","B","FCSTLUFRAN","5.56750000","GAVILON TEST ACCT   ","JUL 21 CBT CORN               ","   5.56 3/4","   6.31 1/2","0.00","-1.0000","0.0000",".AC-0000021G","0.51","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.60","C"," ","C","C"," ","C","C"," "," "," ","C","C","0.0000","0.00","       ","20210412","0.00000000","  "
"V","G","1T1","XXXXX","U1","202107","0.00000000","20210412","1"," ","1E12 E95FZ","T","-1.0000","-3737.50","20210714","01","C-","01","6.31500000"," ","TRSF","  ","     ","   "," ","B","FCSTLUFRAN","5.56750000","GAVILON TEST ACCT   ","JUL 21 CBT CORN               ","   5.56 3/4","   6.31 1/2","0.00","-1.0000","0.0000",".AC-0000021G","0.51","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.60","C"," ","C","C"," ","C","C"," "," "," ","C","C","0.0000","0.00","       ","20210412","0.00000000","  "
"V","G","1T1","XXXXX","U1","202107","0.00000000","20210412","1"," ","1E12 E943Z","T","-1.0000","-3775.00","20210714","01","C-","01","6.32500000"," ","TRSF","  ","     ","   "," ","B","FCSTLUFRAN","5.57000000","GAVILON TEST ACCT   ","JUL 21 CBT CORN               ","   5.57    ","   6.32 1/2","0.00","-1.0000","0.0000",".AC-0000021G","0.51","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.60","C"," ","C","C"," ","C","C"," "," "," ","C","C","0.0000","0.00","       ","20210412","0.00000000","  "
"V","G","1T1","XXXXX","U1","202107","0.00000000","20210412","1"," ","1E12 E944Z","T","-4.0000","-15100.00","20210714","01","C-","01","6.32500000"," ","TRSF","  ","     ","   "," ","B","FCSTLUFRAN","5.57000000","GAVILON TEST ACCT   ","JUL 21 CBT CORN               ","   5.57    ","   6.32 1/2","0.00","-4.0000","0.0000",".AC-0000021G","2.04","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","2.40","C"," ","C","C"," ","C","C"," "," "," ","C","C","0.0000","0.00","       ","20210412","0.00000000","  "
"V","G","1T1","XXXXX","U1","202107","0.00000000","20210412","2"," ","1E12 E9NVZ","T","-3.0000","-225.00","20210714","01","C-","01","5.56000000"," ","TRSF","  ","     ","   "," ","B","FCSTLUFRAN","5.57500000","GAVILON TEST ACCT   ","JUL 21 CBT CORN               ","   5.57 1/2","   5.56    ","0.00","0.0000","-3.0000",".AC-0000021G","1.53","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","1.80","C"," ","C","C"," ","C","C"," "," "," ","C","C","0.0000","0.00","       ","20210412","0.00000000","  "
"V","G","1T1","XXXXX","U1","202107","0.00000000","20210413","1"," ","1E12 E94QZ","T","-2.0000","-8550.00","20210714","01","C-","01","6.54500000"," ","TEST","  ","     ","   "," ","B","FCSTLUFRAN","5.69000000","GAVILON TEST ACCT   ","JUL 21 CBT CORN               ","   5.69    ","   6.54 1/2","0.00","-2.0000","0.0000",".AC-0000021G","1.02","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","1.20","C"," ","C","C"," ","C","C"," "," "," ","C","C","0.0000","0.00","       ","20210413","0.00000000","  "
"V","G","1T1","XXXXX","U1","202107","0.00000000","20210413","2"," ","1E12 E9NBZ","T","-3.0000","-412.50","20210714","01","C-","01","5.66500000"," ","TEST","  ","     ","   "," ","B","FCSTLUFRAN","5.69250000","GAVILON TEST ACCT   ","JUL 21 CBT CORN               ","   5.69 1/4","   5.66 1/2","0.00","0.0000","-3.0000",".AC-0000021G","1.53","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","1.80","C"," ","C","C"," ","C","C"," "," "," ","C","C","0.0000","0.00","       ","20210413","0.00000000","  "
"V","G","1T1","XXXXX","U1","202107","0.00000000","20210413","1"," ","1E12 E9M5Z","T","-3.0000","-1687.50","20210714","01","C-","  ","5.76750000"," ","    ","  ","     ","   "," ","B","FCSTLUFRAN","5.70000000","GAVILON TEST ACCT   ","JUL 21 CBT CORN               ","   5.70    ","   5.76 3/4","0.00","-3.0000","0.0000",".AC-0000021G","1.53","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","1.80","C"," ","C","C"," ","C","C"," "," "," ","C","C","0.0000","0.00","       ","20210413","0.00000000"," T"
"V","G","1T1","XXXXX","U1","202107","0.00000000","20210413","1"," ","1E12 E94RZ","T","-2.0000","-8450.00","20210714","01","C-","  ","6.54500000"," ","    ","  ","     ","   "," ","B","FCSTLUFRAN","5.70000000","GAVILON TEST ACCT   ","JUL 21 CBT CORN               ","   5.70    ","   6.54 1/2","0.00","-2.0000","0.0000",".AC-0000021G","1.02","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","1.20","C"," ","C","C"," ","C","C"," "," "," ","C","C","0.0000","0.00","       ","20210413","0.00000000"," T"
"V","G","1T1","XXXXX","U1","202107","0.00000000","20210413","2"," ","1E12 E9M6Z","T","-3.0000","1012.50","20210714","01","C-","01","5.76750000"," ","TEST","  ","     ","   "," ","B","FCSTLUFRAN","5.70000000","GAVILON TEST ACCT   ","JUL 21 CBT CORN               ","   5.70    ","   5.76 3/4","0.00","0.0000","-3.0000",".AC-0000021G","1.53","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","1.80","C"," ","C","C"," ","C","C"," "," "," ","C","C","0.0000","0.00","       ","20210413","0.00000000","  "
"V","G","1T1","XXXXX","U1","202107","0.00000000","20210415","2"," ","1E12 E9MSZ","T","-2.0000","475.00","20210714","01","C-","01","5.73750000"," ","TEST","  ","     ","   "," ","B","FCSTLUFRAN","5.69000000","GAVILON TEST ACCT   ","JUL 21 CBT CORN               ","   5.69    ","   5.73 3/4","0.00","0.0000","-2.0000",".AC-0000021G","1.02","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","1.20","C"," ","C","C"," ","C","C"," "," "," ","C","C","0.0000","0.00","       ","20210415","0.00000000","  "
"V","G","1T1","XXXXX","U1","202107","0.00000000","20210415","1"," ","1E12 E9MUZ","T","-2.0000","-637.50","20210714","01","C-","01","5.73750000"," ","TEST","  ","     ","   "," ","B","FCSTLUFRAN","5.69500000","GAVILON TEST ACCT   ","JUL 21 CBT CORN               ","   5.69 1/2","   5.73 3/4","0.00","-2.0000","0.0000",".AC-0000021G","1.02","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","1.20","C"," ","C","C"," ","C","C"," "," "," ","C","C","0.0000","0.00","       ","20210415","0.00000000","  "
"V","G","1T1","XXXXX","U1","202107","0.00000000","20210416","1"," ","1E12 E96MZ","T","-3.0000","-1687.50","20210714","01","C-","01","5.80500000"," ","TEST","  ","     ","   "," ","B","FCSTLUFRAN","5.73750000","GAVILON TEST ACCT   ","JUL 21 CBT CORN               ","   5.73 3/4","   5.80 1/2","0.00","-3.0000","0.0000",".AC-0000021G","1.53","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","1.80","C"," ","C","C"," ","C","C"," "," "," ","C","C","0.0000","0.00","       ","20210416","0.00000000","  "
"V","G","1T1","XXXXX","U1","202107","0.00000000","20210416","1"," ","1E12 E96NZ","T","-1.0000","-325.00","20210714","01","C-","01","5.80500000"," ","TEST","  ","     ","   "," ","B","FCSTLUFRAN","5.74000000","GAVILON TEST ACCT   ","JUL 21 CBT CORN               ","   5.74    ","   5.80 1/2","0.00","-1.0000","0.0000",".AC-0000021G","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","C"," ","C","C"," ","C","C"," "," "," ","C","C","0.0000","0.31","       ","20210416","0.00000000"," W"
"V","G","1T1","XXXXX","U1","202107","0.00000000","20210416","2"," ","1E12 E96OZ","T","-3.0000","975.00","20210714","01","C-","01","5.80500000"," ","TEST","  ","     ","   "," ","B","FCSTLUFRAN","5.74000000","GAVILON TEST ACCT   ","JUL 21 CBT CORN               ","   5.74    ","   5.80 1/2","0.00","0.0000","-3.0000",".AC-0000021G","1.53","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","1.80","C"," ","C","C"," ","C","C"," "," "," ","C","C","0.0000","0.00","       ","20210416","0.00000000","  "
"V","G","1T1","XXXXX","U1","202107","0.00000000","20210419","1"," ","1E12 E96PZ","T","-2.0000","-75.00","20210714","01","C-","01","5.80500000"," ","TEST","  ","     ","   "," ","B","FCSTLUFRAN","5.80000000","GAVILON TEST ACCT   ","JUL 21 CBT CORN               ","   5.80    ","   5.80 1/2","0.00","-2.0000","0.0000",".AC-0000021G","1.02","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","1.20","C"," ","C","C"," ","C","C"," "," "," ","C","C","0.0000","0.00","       ","20210419","0.00000000","  "
"V","G","1T1","XXXXX","U1","202107","0.00000000","20210419","1"," ","1E12 E96QZ","T","-1.0000","-12.50","20210714","01","C-","01","5.80500000"," ","TEST","  ","     ","   "," ","B","FCSTLUFRAN","5.80250000","GAVILON TEST ACCT   ","JUL 21 CBT CORN               ","   5.80 1/4","   5.80 1/2","0.00","-1.0000","0.0000",".AC-0000021G","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","C"," ","C","C"," ","C","C"," "," "," ","C","C","0.0000","0.31","       ","20210419","0.00000000"," W"
