created_at,tweet_id,tweet_text,screen_name,name,account_creation_date,urls
2021-04-16 11:47:35,1383024268947161092,@marisapreidy @ActingTheGom @Munsterrugby @SimonZebo Brilliant 👏👏👏👏😀😀😀😀,Dslatts1974,David,Mon Dec 29 06:07:31 +0000 2014,[]
2021-04-16 11:47:32,1383024256662003716,"RT @ActingTheGom: New Zealand - 26 deaths
Ireland - 4820

Two small island nations with the same population, one leader took decisive actio…",ciarahatesu,Ciara,Tue Aug 25 20:55:35 +0000 2020,[]
2021-04-16 11:47:19,1383024202739978241,@HarriettMooreB2 @irish_lassie27 @ActingTheGom I agree with you. Imagine if the UK and Ireland did a hard 6 week lo… https://t.co/NFieymZuSm,emilyodwyer30,emily ní dhuibhir 🇵🇸🇮🇪,Sat Jan 23 21:40:16 +0000 2010,"[{'url': 'https://t.co/NFieymZuSm', 'expanded_url': 'https://twitter.com/i/web/status/1383024202739978241', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]"
2021-04-16 11:47:01,1383024124780503043,"RT @ActingTheGom: New Zealand - 26 deaths
Ireland - 4820

Two small island nations with the same population, one leader took decisive actio…",rfwalsh86,Roibeárd Breathnach 🇮🇪,Thu Aug 05 19:14:28 +0000 2010,[]
2021-04-16 11:44:43,1383023545085792259,"@MrGoose59899263 @ActingTheGom We need you to continue to speak words of sanity though, so please stay with us 👊🏼❣️",EnoughBS_2021,Enough BS,Fri Feb 26 19:24:07 +0000 2021,[]
2021-04-16 11:44:01,1383023371156328451,"RT @ActingTheGom: New Zealand - 26 deaths
Ireland - 4820

Two small island nations with the same population, one leader took decisive actio…",Sunil_Gangarh,Sunil Gangarh,Thu Jun 25 22:34:47 +0000 2009,[]
2021-04-16 11:43:38,1383023272783183872,"@ActingTheGom So NZ is blissfully isolated from the rest of the world for a year and probably for another 2, what h… https://t.co/FYKkzMBXA5",JKmetalhead666,James King,Sat Feb 20 15:20:45 +0000 2021,"[{'url': 'https://t.co/FYKkzMBXA5', 'expanded_url': 'https://twitter.com/i/web/status/1383023272783183872', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]"
2021-04-16 11:43:34,1383023258384134144,"@PatthePainter2 @ActingTheGom @BrianDBourke NZ's government isn't socialist, they're just competent",MarcasFionn,Marcas Ó Fionnagáin (Mark Finnegan),Thu Jan 09 21:48:04 +0000 2014,[]
2021-04-16 11:43:03,1383023129216360449,"RT @ActingTheGom: New Zealand - 26 deaths
Ireland - 4820

Two small island nations with the same population, one leader took decisive actio…",gavinngormley,Gavin,Thu Feb 01 00:59:19 +0000 2018,[]
2021-04-16 11:41:51,1383022826630828038,"RT @ActingTheGom: New Zealand - 26 deaths
Ireland - 4820

Two small island nations with the same population, one leader took decisive actio…",TallFellaChris,Chris Flynn,Thu Feb 14 15:04:29 +0000 2019,[]
2021-04-16 11:41:08,1383022646720364545,"RT @ActingTheGom: New Zealand - 26 deaths
Ireland - 4820

Two small island nations with the same population, one leader took decisive actio…",charcalum,Richard healy,Sun Jul 28 11:14:43 +0000 2013,[]
2021-04-16 11:40:42,1383022537500733442,"RT @ActingTheGom: New Zealand - 26 deaths
Ireland - 4820

Two small island nations with the same population, one leader took decisive actio…",greaney_michael,Michael Greaney,Tue Jul 26 23:48:13 +0000 2011,[]
2021-04-16 11:40:21,1383022446647869442,@irish_lassie27 @ActingTheGom Ireland is an island with a similar population. England is also an island. Properly d… https://t.co/5dvd3dJGpI,HarriettMooreB2,Harriett Moon Beam,Wed May 25 21:13:52 +0000 2016,"[{'url': 'https://t.co/5dvd3dJGpI', 'expanded_url': 'https://twitter.com/i/web/status/1383022446647869442', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]"
2021-04-16 11:40:10,1383022401772982272,RT @sleepproject: @ActingTheGom You are so right .. because with the vaccine everyone will live for ever ... https://t.co/qiMxwe1ZGX,EnoughBS_2021,Enough BS,Fri Feb 26 19:24:07 +0000 2021,[]
2021-04-16 11:40:07,1383022387730522113,"RT @ActingTheGom: New Zealand - 26 deaths
Ireland - 4820

Two small island nations with the same population, one leader took decisive actio…",nikkimol,Purple Nic,Sat Oct 03 12:04:39 +0000 2009,[]
2021-04-16 11:39:33,1383022248211181571,"RT @ActingTheGom: New Zealand - 26 deaths
Ireland - 4820

Two small island nations with the same population, one leader took decisive actio…",Owlwatch3,Owl watch,Fri Apr 03 16:18:47 +0000 2020,[]
2021-04-16 11:39:08,1383022141717819394,"RT @ActingTheGom: New Zealand - 26 deaths
Ireland - 4820

Two small island nations with the same population, one leader took decisive actio…",Eomurchu,Eoin Ó Murchú,Sun Sep 09 19:52:23 +0000 2012,[]
2021-04-16 11:38:23,1383021951015391234,"RT @ActingTheGom: New Zealand - 26 deaths
Ireland - 4820

Two small island nations with the same population, one leader took decisive actio…",BombaWomba99,BombaWomba,Thu Sep 12 15:23:14 +0000 2013,[]
2021-04-16 11:36:50,1383021561263841282,"RT @ActingTheGom: New Zealand - 26 deaths
Ireland - 4820

Two small island nations with the same population, one leader took decisive actio…",GuillaumeHiver,Guillaume L’Hiver,Fri Feb 04 00:19:54 +0000 2011,[]
2021-04-16 11:36:23,1383021447820554243,@ActingTheGom @HarriettMooreB2 Unfair comparison.  It's easy for New Zealand,irish_lassie27,Sorcha,Thu Oct 07 17:02:17 +0000 2010,[]
2021-04-16 11:32:46,1383020540391137288,@peadarmor @ActingTheGom Spot on!  Hypocrisy.,Lizziesaurus,Lizzie,Mon Nov 07 09:04:30 +0000 2011,[]
2021-04-16 11:32:25,1383020452868714496,"RT @ActingTheGom: New Zealand - 26 deaths
Ireland - 4820

Two small island nations with the same population, one leader took decisive actio…",32_ireland,"Ireland 32,",Thu Jun 11 23:31:31 +0000 2020,[]
2021-04-16 11:31:08,1383020129626259457,"RT @ActingTheGom: New Zealand - 26 deaths
Ireland - 4820

Two small island nations with the same population, one leader took decisive actio…",Dublineese,Rachel Hanratty,Wed Jun 17 17:55:06 +0000 2009,[]
2021-04-16 11:30:48,1383020043236212740,"RT @ActingTheGom: Please stop whining about the minor inconvenience MHQ is, death is a slightly larger one, last time I checked.",mariebrod,Marie Broderick🏴‍☠️,Fri Sep 17 01:37:24 +0000 2010,[]
2021-04-16 11:27:55,1383019320691863552,"RT @ActingTheGom: New Zealand - 26 deaths
Ireland - 4820

Two small island nations with the same population, one leader took decisive actio…",Ogie_Halfhand,Enda McHugh,Fri Nov 04 23:25:37 +0000 2011,[]
2021-04-16 11:27:39,1383019252098207745,@ActingTheGom You are so right .. because with the vaccine everyone will live for ever ... https://t.co/qiMxwe1ZGX,sleepproject,sleepy,Sat Oct 20 22:25:02 +0000 2012,[]
2021-04-16 11:26:56,1383019069381750787,@ActingTheGom https://t.co/23eUO9iJUh,Mark68953789,Mark,Mon Jul 08 22:33:18 +0000 2019,[]
2021-04-16 11:26:02,1383018845661716480,@ActingTheGom Won't someone please think of the bourgeoisie?,CoinnighMac,50 shades of tae.,Thu Jul 18 19:38:50 +0000 2019,[]
2021-04-16 11:25:59,1383018834177708033,"RT @ActingTheGom: New Zealand - 26 deaths
Ireland - 4820

Two small island nations with the same population, one leader took decisive actio…",theviewfromBF,The View from Block F,Tue Sep 22 15:19:19 +0000 2020,[]
2021-04-16 11:24:54,1383018557747908609,"RT @ActingTheGom: Please stop whining about the minor inconvenience MHQ is, death is a slightly larger one, last time I checked.",Ogie_Halfhand,Enda McHugh,Fri Nov 04 23:25:37 +0000 2011,[]
2021-04-16 11:21:56,1383017814320156675,@ActingTheGom @BrianDBourke One Country has a Socialist led Government the other has something completely at odds w… https://t.co/nWaNXP3lXg,PatthePainter2,Pádraig Ó hÉilidhe #Palestine #FreeKashmir🎗️🇧🇴,Thu Oct 18 19:27:51 +0000 2012,"[{'url': 'https://t.co/nWaNXP3lXg', 'expanded_url': 'https://twitter.com/i/web/status/1383017814320156675', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]"
2021-04-16 11:19:48,1383017276467712003,"RT @ActingTheGom: If we had MHQ or restrictions of any kind last year only a fraction of the 60,000 people who flew home for Christmas woul…",angiebeeb,Angie B 🏴‍☠️,Fri Feb 04 22:11:51 +0000 2011,[]
2021-04-16 11:19:13,1383017127767068672,"@ActingTheGom The whole purpose is put travel out of reach of ordinary people.

You are helping the elitist ghouls… https://t.co/OM69stehcN",coxsorange,Stop Vaccine Passports!,Mon Nov 17 18:30:19 +0000 2014,"[{'url': 'https://t.co/OM69stehcN', 'expanded_url': 'https://twitter.com/i/web/status/1383017127767068672', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [116, 139]}]"
2021-04-16 11:17:39,1383016734714695681,"RT @ActingTheGom: New Zealand - 26 deaths
Ireland - 4820

Two small island nations with the same population, one leader took decisive actio…",CeeceeNeill15,Carol O'Neil☠,Wed Feb 11 19:39:50 +0000 2015,[]
2021-04-16 11:17:20,1383016654024683522,"@ActingTheGom #moronalert exceptionally stupid person commenting here, needs to go back to school and learn a bit of science and maths",ColinManning17,Colin Manning,Wed Aug 12 22:51:32 +0000 2020,[]
2021-04-16 11:17:08,1383016603479126016,@ActingTheGom @gavreilly @VirginMediaNews Let them share more vaccines.,EamonMelia,Eamon Melia 🏴‍☠️#TalkToVera,Thu Dec 13 11:52:43 +0000 2012,[]
2021-04-16 11:15:53,1383016291460653063,@ActingTheGom Would you ever go away and educated your self on this scamdemic. Unbelievable the amount of frecking… https://t.co/Nznv7DDuQo,Honestjane2021,deego69,Sun Jan 31 19:37:58 +0000 2021,"[{'url': 'https://t.co/Nznv7DDuQo', 'expanded_url': 'https://twitter.com/i/web/status/1383016291460653063', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [116, 139]}]"
2021-04-16 11:14:02,1383015825813217280,@ActingTheGom New Zealand have an older population as well,lukeire,Lucas,Wed May 16 21:05:01 +0000 2012,[]
2021-04-16 11:12:59,1383015559793623046,"RT @ActingTheGom: New Zealand - 26 deaths
Ireland - 4820

Two small island nations with the same population, one leader took decisive actio…",FCr_91,Frɑncis Creɑven,Sat Jun 11 17:47:38 +0000 2011,[]
2021-04-16 11:12:26,1383015420140085249,"RT @ActingTheGom: New Zealand - 26 deaths
Ireland - 4820

Two small island nations with the same population, one leader took decisive actio…",Honey_Jo76,Honey Jo & her cat Jade-Martha,Thu Jul 13 15:48:18 +0000 2017,[]
2021-04-16 11:12:25,1383015417057316864,@ActingTheGom I’d rather die than live in this dystopian society any longer,MrGoose59899263,Mr Goose,Tue Dec 22 14:25:19 +0000 2020,[]
2021-04-16 11:12:06,1383015338443411459,RT @ActingTheGom: Ireland MHQ exemption list. https://t.co/HlkdSZBkw7,branfan91,EmmaSocketPain She/Her,Mon May 16 17:34:34 +0000 2011,[]
2021-04-16 11:10:26,1383014918409097216,RT @ActingTheGom: Ireland MHQ exemption list. https://t.co/HlkdSZBkw7,_boyscrytoo,albert,Sun Mar 01 01:24:08 +0000 2009,[]
2021-04-16 11:10:05,1383014829955424257,"RT @ActingTheGom: New Zealand - 26 deaths
Ireland - 4820

Two small island nations with the same population, one leader took decisive actio…",HazelKLarkin,Hazel Katherine Larkin,Sun Nov 15 08:53:35 +0000 2009,[]
2021-04-16 11:09:15,1383014620265349121,"RT @ActingTheGom: New Zealand - 26 deaths
Ireland - 4820

Two small island nations with the same population, one leader took decisive actio…",MaryMcAuliffe4,Dr Mary McAuliffe 😷,Fri Mar 22 11:31:11 +0000 2013,[]
2021-04-16 11:08:35,1383014452472209416,"RT @ActingTheGom: New Zealand - 26 deaths
Ireland - 4820

Two small island nations with the same population, one leader took decisive actio…",maithmurchu,Daniel ☘️,Wed Mar 19 15:24:50 +0000 2014,[]
2021-04-16 11:07:19,1383014132497141761,"RT @ActingTheGom: New Zealand - 26 deaths
Ireland - 4820

Two small island nations with the same population, one leader took decisive actio…",K_LAN44,Kale,Thu Nov 24 10:59:48 +0000 2016,[]
2021-04-16 11:07:12,1383014103216754695,"RT @ActingTheGom: New Zealand - 26 deaths
Ireland - 4820

Two small island nations with the same population, one leader took decisive actio…",GeriBeri1,Geraldine Costello,Wed Apr 01 04:01:13 +0000 2009,[]
2021-04-16 11:02:18,1383012870921785344,RT @ActingTheGom: Ireland MHQ exemption list. https://t.co/HlkdSZBkw7,IrelandPhoto,Tomas Nevin🏴‍☠️,Fri Mar 20 12:16:18 +0000 2009,[]
2021-04-16 11:02:01,1383012800142962689,"RT @ActingTheGom: New Zealand - 26 deaths
Ireland - 4820

Two small island nations with the same population, one leader took decisive actio…",ConsumedCovid,ConsumedByCovid #FBLC,Mon Sep 14 22:17:01 +0000 2020,[]
2021-04-16 11:01:55,1383012774536749065,"RT @ActingTheGom: New Zealand - 26 deaths
Ireland - 4820

Two small island nations with the same population, one leader took decisive actio…",iDoNotBelieve19,Natasha Athenia White,Tue Feb 20 23:18:03 +0000 2018,[]
2021-04-16 10:59:56,1383012275548733446,"RT @ActingTheGom: If we had MHQ or restrictions of any kind last year only a fraction of the 60,000 people who flew home for Christmas woul…",CorcaighO,FearOCorcaigh,Wed Nov 13 10:03:26 +0000 2019,[]
2021-04-16 10:59:52,1383012257853022208,"RT @ActingTheGom: New Zealand - 26 deaths
Ireland - 4820

Two small island nations with the same population, one leader took decisive actio…",Jaeirl,Jae,Tue Feb 02 14:52:45 +0000 2010,[]
2021-04-16 10:59:49,1383012245962121218,"RT @ActingTheGom: @higginsdavidw David loves Fine Gael, but not enough to put it in his bio. https://t.co/LhBlfMjm7s",flahertycarmel1,Carmel🏴‍☠️,Thu Dec 08 19:55:46 +0000 2016,[]
2021-04-16 10:59:46,1383012236512407552,RT @celticgibson: @ActingTheGom @higginsdavidw Interestingly the same party that has ensured many babies lived out their entire childhood s…,flahertycarmel1,Carmel🏴‍☠️,Thu Dec 08 19:55:46 +0000 2016,[]
2021-04-16 10:58:26,1383011900238278656,"RT @ActingTheGom: New Zealand - 26 deaths
Ireland - 4820

Two small island nations with the same population, one leader took decisive actio…",lindawaters_t,Linda T Waters,Sun Aug 17 21:04:47 +0000 2014,[]
2021-04-16 10:57:37,1383011695359094786,"RT @ActingTheGom: New Zealand - 26 deaths
Ireland - 4820

Two small island nations with the same population, one leader took decisive actio…",Lorrain94741983,Lorraine 🏴‍☠️,Sat May 24 16:02:25 +0000 2014,[]
2021-04-16 10:55:58,1383011277719670786,"RT @ActingTheGom: New Zealand - 26 deaths
Ireland - 4820

Two small island nations with the same population, one leader took decisive actio…",KieranCrowe,Kieran Crowe,Fri Dec 14 13:03:13 +0000 2012,[]
2021-04-16 10:55:07,1383011062312808448,"RT @ActingTheGom: New Zealand - 26 deaths
Ireland - 4820

Two small island nations with the same population, one leader took decisive actio…",rosietrouble,Pamela has no filter/wear a mask/wash your hands/,Thu Apr 11 00:14:49 +0000 2013,[]
2021-04-16 10:49:27,1383009638183018496,RT @ActingTheGom: Ireland MHQ exemption list. https://t.co/HlkdSZBkw7,RachaelFeeney,RachaelFeeney_,Thu Apr 16 13:54:39 +0000 2020,[]
2021-04-16 10:49:05,1383009545983819777,"RT @ActingTheGom: New Zealand - 26 deaths
Ireland - 4820

Two small island nations with the same population, one leader took decisive actio…",comagirlx,"Dame Dot CandyCadáis, Bandiúc de Walford 🦄🦄",Wed Feb 04 12:49:19 +0000 2009,[]
2021-04-16 10:44:24,1383008369284366338,RT @ActingTheGom: Ireland MHQ exemption list. https://t.co/HlkdSZBkw7,BrianDBourke,Loki De Búrca,Fri Jun 29 08:50:25 +0000 2012,[]
2021-04-16 10:43:58,1383008256755400706,"RT @ActingTheGom: If we had MHQ or restrictions of any kind last year only a fraction of the 60,000 people who flew home for Christmas woul…",iDoNotBelieve19,Natasha Athenia White,Tue Feb 20 23:18:03 +0000 2018,[]
2021-04-16 10:43:51,1383008228187996160,"RT @ActingTheGom: New Zealand - 26 deaths
Ireland - 4820

Two small island nations with the same population, one leader took decisive actio…",donegalclaret,bren keavo,Sun Jan 16 18:46:51 +0000 2011,[]
